,filename,width,height,class,xmin,ymin,xmax,ymax,x_min_resized,y_min_resized,x_max_resized,y_max_resized,class_num
15082,577822707.jpg,1080,1080,8d,89,589,150,631,37,250,63,268,19
15083,577822707.jpg,1080,1080,10c,156,464,215,521,66,197,91,221,30
15084,577822707.jpg,1080,1080,9s,274,380,315,443,116,161,134,188,44
15085,577822707.jpg,1080,1080,Jc,394,339,433,409,167,144,184,174,29
15086,577822707.jpg,1080,1080,10d,478,348,521,413,203,148,221,175,17
15087,577822707.jpg,1080,1080,5c,596,396,650,454,253,168,276,193,35
15088,577822707.jpg,1080,1080,5c,547,705,601,763,232,300,255,324,35
15089,359568736.jpg,1080,1080,Jc,81,720,152,755,34,306,64,321,29
15090,359568736.jpg,1080,1080,Qs,88,585,157,640,37,249,66,272,41
15091,359568736.jpg,1080,1080,7c,160,465,219,524,68,198,93,223,33
15092,359568736.jpg,1080,1080,8s,276,383,316,448,117,163,134,190,45
15093,359568736.jpg,1080,1080,3d,399,344,428,408,169,146,182,173,24
15094,359568736.jpg,1080,1080,Kh,470,345,526,411,200,146,224,175,1
15095,359568736.jpg,1080,1080,3d,596,399,649,454,253,169,276,193,24
15096,359568736.jpg,1080,1080,3d,543,710,596,767,231,302,253,326,24
15097,486575385.jpg,1080,1080,10d,85,721,149,754,36,307,63,321,17
15098,486575385.jpg,1080,1080,Kd,89,585,156,640,37,249,66,272,14
15099,486575385.jpg,1080,1080,5h,159,464,210,518,67,197,89,220,9
15100,486575385.jpg,1080,1080,4c,280,384,322,448,119,163,137,190,36
15101,486575385.jpg,1080,1080,Ac,397,341,426,405,169,145,181,172,26
15102,486575385.jpg,1080,1080,8c,476,349,520,413,202,148,221,175,32
15103,486575385.jpg,1080,1080,10c,595,393,649,454,253,167,276,193,30
15104,486575385.jpg,1080,1080,4c,655,494,718,539,278,210,305,229,36
15105,486575385.jpg,1080,1080,4c,501,757,564,798,213,322,240,339,36
15106,122546687.jpg,1080,1080,6d,85,723,150,752,36,307,63,320,21
15107,122546687.jpg,1080,1080,Ad,89,593,150,632,37,252,63,269,13
15108,122546687.jpg,1080,1080,2c,164,468,217,524,69,199,92,223,38
15109,122546687.jpg,1080,1080,9h,275,382,313,443,117,162,133,188,5
15110,122546687.jpg,1080,1080,Ks,395,339,433,409,168,144,184,174,40
15111,122546687.jpg,1080,1080,6h,480,353,520,414,204,150,221,176,8
15112,122546687.jpg,1080,1080,6h,532,660,571,721,226,281,243,307,8
15113,977156488.jpg,1080,1080,6d,86,723,148,751,36,307,63,319,21
15114,977156488.jpg,1080,1080,Kc,86,584,158,640,36,248,67,272,27
15115,977156488.jpg,1080,1080,Jd,156,459,215,531,66,195,91,226,16
15116,977156488.jpg,1080,1080,Ac,278,380,315,443,118,161,134,188,26
15117,977156488.jpg,1080,1080,As,400,341,425,408,170,145,181,173,39
15118,977156488.jpg,1080,1080,Ac,476,348,515,411,202,148,219,175,26
15119,977156488.jpg,1080,1080,6s,594,398,648,454,253,169,276,193,47
15120,977156488.jpg,1080,1080,4h,659,494,721,530,280,210,307,225,10
15121,977156488.jpg,1080,1080,4h,505,761,564,798,215,324,240,339,10
15122,840188170.jpg,1080,1080,3h,86,724,149,751,36,308,63,319,11
15123,840188170.jpg,1080,1080,Qc,86,584,155,640,36,248,66,272,28
15124,840188170.jpg,1080,1080,3c,161,466,218,524,68,198,92,223,37
15125,840188170.jpg,1080,1080,8c,274,379,315,443,116,161,134,188,32
15126,840188170.jpg,1080,1080,As,400,342,425,408,170,145,181,173,39
15127,840188170.jpg,1080,1080,3d,477,351,521,414,203,149,221,176,24
15128,840188170.jpg,1080,1080,5c,596,396,651,454,253,168,277,193,35
15129,840188170.jpg,1080,1080,Js,651,483,724,536,277,205,308,228,42
15130,840188170.jpg,1080,1080,Js,497,755,573,809,211,321,244,344,42
15131,370315522.jpg,1080,1080,2s,82,724,149,751,34,308,63,319,51
15132,370315522.jpg,1080,1080,3s,91,590,156,634,38,251,66,270,50
15133,370315522.jpg,1080,1080,9d,164,471,217,524,69,200,92,223,18
15134,370315522.jpg,1080,1080,10s,269,378,315,443,114,161,134,188,43
15135,370315522.jpg,1080,1080,Qd,394,343,433,409,167,146,184,174,15
15136,370315522.jpg,1080,1080,5s,476,351,519,416,202,149,221,177,48
15137,370315522.jpg,1080,1080,5s,531,656,574,722,226,279,244,307,48
15138,987853838.jpg,1080,1080,7d,81,724,146,751,34,308,62,319,20
15139,987853838.jpg,1080,1080,9h,91,591,152,631,38,251,64,268,5
15140,987853838.jpg,1080,1080,Qd,160,465,219,531,68,198,93,226,15
15141,987853838.jpg,1080,1080,8s,276,384,315,448,117,163,134,190,45
15142,987853838.jpg,1080,1080,As,399,341,425,407,169,145,181,173,39
15143,987853838.jpg,1080,1080,Jd,470,344,526,412,200,146,224,175,16
15144,987853838.jpg,1080,1080,Jd,586,392,655,455,249,166,278,193,16
15145,987853838.jpg,1080,1080,2s,657,487,720,533,279,207,306,227,51
15146,987853838.jpg,1080,1080,2s,505,756,566,801,215,322,241,341,51
15147,996297208.jpg,1080,1080,8s,86,725,151,751,36,308,64,319,45
15148,996297208.jpg,1080,1080,Qs,89,585,158,640,37,249,67,272,41
15149,996297208.jpg,1080,1080,3d,162,467,215,522,69,198,91,222,24
15150,996297208.jpg,1080,1080,Kc,271,376,319,450,115,160,135,191,27
15151,996297208.jpg,1080,1080,2h,399,345,428,408,169,146,182,173,12
15152,996297208.jpg,1080,1080,Kc,470,346,526,418,200,147,224,178,27
15153,996297208.jpg,1080,1080,Qs,587,397,652,460,250,169,277,195,41
15154,996297208.jpg,1080,1080,3h,657,487,718,532,279,207,305,226,11
15155,996297208.jpg,1080,1080,3h,501,761,562,806,213,324,239,343,11
15156,251485324.jpg,1080,1080,3c,86,721,151,751,36,307,64,319,37
15157,251485324.jpg,1080,1080,10h,89,589,155,632,37,250,66,269,4
15158,251485324.jpg,1080,1080,4c,169,466,217,524,71,198,92,223,36
15159,251485324.jpg,1080,1080,5c,275,377,317,442,117,160,135,188,35
15160,251485324.jpg,1080,1080,Ad,398,341,425,406,169,145,181,172,13
15161,251485324.jpg,1080,1080,5h,481,347,521,410,204,147,221,174,9
15162,251485324.jpg,1080,1080,Ac,594,398,645,454,253,169,274,193,26
15163,251485324.jpg,1080,1080,Ac,547,703,598,758,232,299,254,322,26
15164,066487793.jpg,1080,1080,6h,86,722,149,749,36,307,63,319,8
15165,066487793.jpg,1080,1080,Qh,88,585,155,640,37,249,66,272,2
15166,066487793.jpg,1080,1080,5s,162,466,217,525,69,198,92,223,48
15167,066487793.jpg,1080,1080,Jh,271,379,317,450,115,161,135,191,3
15168,066487793.jpg,1080,1080,As,399,342,425,407,169,145,181,173,39
15169,066487793.jpg,1080,1080,6d,477,352,520,414,203,149,221,176,21
15170,066487793.jpg,1080,1080,6d,530,657,574,720,225,279,244,306,21
15171,634573546.jpg,1080,1080,2c,87,722,151,751,37,307,64,319,38
15172,634573546.jpg,1080,1080,7c,90,589,155,635,38,250,66,270,33
15173,634573546.jpg,1080,1080,Qc,156,460,217,532,66,195,92,226,28
15174,634573546.jpg,1080,1080,Ah,279,383,313,444,118,163,133,189,0
15175,634573546.jpg,1080,1080,Kd,394,342,433,409,167,145,184,174,14
15176,634573546.jpg,1080,1080,Qs,472,350,525,418,201,149,223,178,41
15177,634573546.jpg,1080,1080,Jd,586,392,655,454,249,166,278,193,16
15178,634573546.jpg,1080,1080,Jd,538,705,608,767,229,300,258,326,16
15179,461850994.jpg,1080,1080,Kd,84,720,152,754,35,306,64,321,14
15180,461850994.jpg,1080,1080,2d,89,589,151,632,37,250,64,269,25
15181,461850994.jpg,1080,1080,7d,158,463,213,520,67,197,90,221,20
15182,461850994.jpg,1080,1080,2d,277,380,316,443,117,161,134,188,25
15183,461850994.jpg,1080,1080,9d,398,345,427,409,169,146,181,174,18
15184,461850994.jpg,1080,1080,6s,478,349,520,413,203,148,221,175,47
15185,461850994.jpg,1080,1080,3s,592,398,647,458,252,169,275,195,50
15186,461850994.jpg,1080,1080,3s,542,707,596,765,230,301,253,325,50
15187,937852350.jpg,1080,1080,7d,81,724,145,751,34,308,61,319,20
15188,937852350.jpg,1080,1080,8c,89,591,153,634,37,251,65,270,32
15189,937852350.jpg,1080,1080,As,163,468,215,523,69,199,91,222,39
15190,937852350.jpg,1080,1080,9d,275,382,316,445,117,162,134,189,18
15191,937852350.jpg,1080,1080,9d,399,343,429,408,169,146,182,173,18
15192,937852350.jpg,1080,1080,9d,475,352,517,415,202,149,220,176,18
15193,937852350.jpg,1080,1080,9d,530,660,571,720,225,281,243,306,18
15194,337878210.jpg,1080,1080,6h,86,723,149,751,36,307,63,319,8
15195,337878210.jpg,1080,1080,Qs,89,585,157,640,37,249,66,272,41
15196,337878210.jpg,1080,1080,Ah,164,471,212,521,69,200,90,221,0
15197,337878210.jpg,1080,1080,Ks,270,375,317,450,115,159,135,191,40
15198,337878210.jpg,1080,1080,Qc,394,339,433,409,167,144,184,174,28
15199,337878210.jpg,1080,1080,3c,475,350,520,416,202,149,221,177,37
15200,337878210.jpg,1080,1080,10s,596,392,651,453,253,166,277,192,43
15201,337878210.jpg,1080,1080,5d,662,488,725,534,281,207,308,227,22
15202,337878210.jpg,1080,1080,5d,501,759,567,804,213,323,241,342,22
15203,174188445.jpg,1080,1080,3c,86,721,151,751,36,307,64,319,37
15204,174188445.jpg,1080,1080,As,90,594,153,633,38,253,65,269,39
15205,174188445.jpg,1080,1080,2d,161,466,221,520,68,198,94,221,25
15206,174188445.jpg,1080,1080,Qs,272,380,320,450,115,161,136,191,41
15207,174188445.jpg,1080,1080,8d,400,341,429,404,170,145,182,172,19
15208,174188445.jpg,1080,1080,Js,470,347,525,416,200,147,223,177,42
15209,174188445.jpg,1080,1080,Ac,595,398,646,453,253,169,275,192,26
15210,174188445.jpg,1080,1080,Ac,547,703,597,758,232,299,254,322,26
15211,870845130.jpg,1080,1080,6h,86,722,150,751,36,307,63,319,8
15212,870845130.jpg,1080,1080,9c,89,591,154,634,37,251,65,270,31
15213,870845130.jpg,1080,1080,Qc,157,460,217,531,66,195,92,226,28
15214,870845130.jpg,1080,1080,6h,278,383,316,444,118,163,134,189,8
15215,870845130.jpg,1080,1080,Jc,394,339,433,409,167,144,184,174,29
15216,870845130.jpg,1080,1080,Ac,476,348,515,411,202,148,219,175,26
15217,870845130.jpg,1080,1080,Ac,595,398,645,452,253,169,274,192,26
15218,870845130.jpg,1080,1080,8h,660,489,718,530,281,208,305,225,6
15219,870845130.jpg,1080,1080,8h,502,762,562,803,213,324,239,342,6
15220,771958920.jpg,1080,1080,Kh,82,720,152,755,34,306,64,321,1
15221,771958920.jpg,1080,1080,9s,89,588,153,631,37,250,65,268,44
15222,771958920.jpg,1080,1080,10d,155,465,216,521,66,198,92,221,17
15223,771958920.jpg,1080,1080,4d,279,378,316,443,118,161,134,188,23
15224,771958920.jpg,1080,1080,4s,397,345,429,410,169,146,182,174,49
15225,771958920.jpg,1080,1080,9h,479,353,518,412,204,150,220,175,5
15226,771958920.jpg,1080,1080,3d,594,399,649,455,253,169,276,193,24
15227,771958920.jpg,1080,1080,4d,658,492,721,532,280,209,307,226,23
15228,771958920.jpg,1080,1080,4d,502,755,564,795,213,321,240,338,23
15229,510940707.jpg,1080,1080,4c,85,723,149,752,36,307,63,320,36
15230,510940707.jpg,1080,1080,9s,90,590,152,632,38,251,64,269,44
15231,510940707.jpg,1080,1080,7c,160,465,220,524,68,198,93,223,33
15232,510940707.jpg,1080,1080,5h,275,377,313,440,117,160,133,187,9
15233,510940707.jpg,1080,1080,Kh,394,340,433,409,167,144,184,174,1
15234,510940707.jpg,1080,1080,3c,475,351,519,416,202,149,221,177,37
15235,510940707.jpg,1080,1080,10s,595,391,650,453,253,166,276,192,43
15236,510940707.jpg,1080,1080,3d,659,489,720,534,280,208,306,227,24
15237,510940707.jpg,1080,1080,3d,500,759,562,805,212,323,239,342,24
15238,415330341.jpg,1080,1080,5s,82,723,146,750,34,307,62,319,48
15239,415330341.jpg,1080,1080,2s,89,589,154,632,37,250,65,269,51
15240,415330341.jpg,1080,1080,6s,162,466,214,521,69,198,91,221,47
15241,415330341.jpg,1080,1080,Qh,271,379,317,450,115,161,135,191,2
15242,415330341.jpg,1080,1080,3s,399,344,428,411,169,146,182,175,50
15243,415330341.jpg,1080,1080,4c,475,355,519,415,202,151,221,176,36
15244,415330341.jpg,1080,1080,7h,600,398,652,454,255,169,277,193,7
15245,415330341.jpg,1080,1080,8s,655,489,717,533,278,208,305,227,45
15246,415330341.jpg,1080,1080,8s,502,759,564,804,213,323,240,342,45
15247,927601021.jpg,1080,1080,5s,82,722,146,749,34,307,62,319,48
15248,927601021.jpg,1080,1080,Jd,84,583,153,640,35,248,65,272,16
15249,927601021.jpg,1080,1080,8h,163,467,212,519,69,198,90,221,6
15250,927601021.jpg,1080,1080,7d,273,376,315,441,116,160,134,187,20
15251,927601021.jpg,1080,1080,3h,399,345,427,409,169,146,181,174,11
15252,927601021.jpg,1080,1080,10d,477,346,521,413,203,147,221,175,17
15253,927601021.jpg,1080,1080,4d,598,403,650,453,254,171,276,192,23
15254,927601021.jpg,1080,1080,6s,658,489,719,534,280,208,306,227,47
15255,927601021.jpg,1080,1080,6s,506,757,568,801,215,322,241,341,47
15256,490676002.jpg,1080,1080,6s,80,724,148,751,34,308,63,319,47
15257,490676002.jpg,1080,1080,7s,86,587,152,632,36,250,64,269,46
15258,490676002.jpg,1080,1080,2h,164,469,212,522,69,199,90,222,12
15259,490676002.jpg,1080,1080,5h,275,378,313,441,117,161,133,187,9
15260,490676002.jpg,1080,1080,8h,399,344,428,407,169,146,182,173,6
15261,490676002.jpg,1080,1080,Ad,478,350,515,412,203,149,219,175,13
15262,490676002.jpg,1080,1080,3d,596,399,649,454,253,169,276,193,24
15263,490676002.jpg,1080,1080,3d,542,709,596,766,230,301,253,326,24
15264,750370857.jpg,1080,1080,4d,82,723,146,752,34,307,62,320,23
15265,750370857.jpg,1080,1080,8s,91,593,154,634,38,252,65,270,45
15266,750370857.jpg,1080,1080,10s,155,464,213,521,66,197,90,221,43
15267,750370857.jpg,1080,1080,8h,276,382,313,443,117,162,133,188,6
15268,750370857.jpg,1080,1080,Qs,395,338,433,411,168,143,184,175,41
15269,750370857.jpg,1080,1080,7d,479,347,522,411,204,147,222,175,20
15270,750370857.jpg,1080,1080,7d,532,655,575,719,226,278,244,306,20
15271,813606900.jpg,1080,1080,Js,83,720,152,754,35,306,64,321,42
15272,813606900.jpg,1080,1080,4d,92,588,151,631,39,250,64,268,23
15273,813606900.jpg,1080,1080,7c,159,463,215,522,67,197,91,222,33
15274,813606900.jpg,1080,1080,4c,280,384,322,448,119,163,137,190,36
15275,813606900.jpg,1080,1080,Qh,395,343,433,409,168,146,184,174,2
15276,813606900.jpg,1080,1080,3h,479,351,519,412,204,149,221,175,11
15277,813606900.jpg,1080,1080,6d,596,401,647,454,253,170,275,193,21
15278,813606900.jpg,1080,1080,6d,545,708,597,763,232,301,254,324,21
15279,857172845.jpg,1080,1080,Ac,82,723,146,752,34,307,62,320,26
15280,857172845.jpg,1080,1080,Qh,88,585,155,640,37,249,66,272,2
15281,857172845.jpg,1080,1080,Jh,158,462,216,530,67,196,92,225,3
15282,857172845.jpg,1080,1080,7c,274,380,317,445,116,161,135,189,33
15283,857172845.jpg,1080,1080,7h,402,343,431,405,171,146,183,172,7
15284,857172845.jpg,1080,1080,Ah,479,352,514,411,204,149,218,175,0
15285,857172845.jpg,1080,1080,Js,585,393,654,457,249,167,278,194,42
15286,857172845.jpg,1080,1080,Js,537,703,609,768,228,299,259,327,42
15287,598601723.jpg,1080,1080,Ad,82,724,147,751,34,308,62,319,13
15288,598601723.jpg,1080,1080,4c,97,592,158,636,41,252,67,270,36
15289,598601723.jpg,1080,1080,9s,162,466,216,523,69,198,92,222,44
15290,598601723.jpg,1080,1080,Kc,271,376,319,450,115,160,135,191,27
15291,598601723.jpg,1080,1080,9c,398,342,430,407,169,145,183,173,31
15292,598601723.jpg,1080,1080,4c,475,356,519,415,202,151,221,176,36
15293,598601723.jpg,1080,1080,9d,596,399,647,454,253,169,275,193,18
15294,598601723.jpg,1080,1080,9d,546,710,599,764,232,302,255,325,18
15295,114224263.jpg,1080,1080,4h,84,723,147,752,35,307,62,320,10
15296,114224263.jpg,1080,1080,7s,87,587,153,632,37,250,65,269,46
15297,114224263.jpg,1080,1080,7h,161,464,212,519,68,197,90,221,7
15298,114224263.jpg,1080,1080,8d,276,378,316,440,117,161,134,187,19
15299,114224263.jpg,1080,1080,7s,400,342,429,408,170,145,182,173,46
15300,114224263.jpg,1080,1080,As,477,350,515,414,203,149,219,176,39
15301,114224263.jpg,1080,1080,4s,591,405,648,456,251,172,276,194,49
15302,114224263.jpg,1080,1080,5s,660,487,723,532,281,207,307,226,48
15303,114224263.jpg,1080,1080,5s,504,757,569,804,214,322,242,342,48
15304,970015719.jpg,1080,1080,7h,85,722,147,758,36,307,62,322,7
15305,970015719.jpg,1080,1080,6d,93,586,155,634,39,249,66,270,21
15306,970015719.jpg,1080,1080,Ad,163,467,213,520,69,198,90,221,13
15307,970015719.jpg,1080,1080,6d,277,382,316,445,117,162,134,189,21
15308,970015719.jpg,1080,1080,Ad,399,341,426,405,169,145,181,172,13
15309,970015719.jpg,1080,1080,9s,478,348,520,413,203,148,221,175,44
15310,970015719.jpg,1080,1080,9h,596,400,646,453,253,170,275,192,5
15311,970015719.jpg,1080,1080,Qd,651,483,724,535,277,205,308,227,15
15312,970015719.jpg,1080,1080,Qd,496,753,571,806,211,320,243,343,15
15313,706278740.jpg,1080,1080,5c,81,721,146,750,34,307,62,319,35
15314,706278740.jpg,1080,1080,9d,94,593,156,634,40,252,66,270,18
15315,706278740.jpg,1080,1080,2h,163,469,212,523,69,199,90,222,12
15316,706278740.jpg,1080,1080,Qs,271,379,319,450,115,161,135,191,41
15317,706278740.jpg,1080,1080,Qc,394,340,433,409,167,144,184,174,28
15318,706278740.jpg,1080,1080,4h,480,353,521,411,204,150,221,175,10
15319,706278740.jpg,1080,1080,10c,596,394,650,455,253,167,276,193,30
15320,706278740.jpg,1080,1080,10c,545,706,600,768,232,300,255,327,30
15321,942087418.jpg,1080,1080,As,83,724,148,749,35,308,63,319,39
15322,942087418.jpg,1080,1080,5h,87,589,149,630,37,250,63,268,9
15323,942087418.jpg,1080,1080,5s,160,464,214,520,68,197,91,221,48
15324,942087418.jpg,1080,1080,9s,274,379,315,443,116,161,134,188,44
15325,942087418.jpg,1080,1080,6d,399,344,430,408,169,146,183,173,21
15326,942087418.jpg,1080,1080,2h,478,353,517,413,203,150,220,175,12
15327,942087418.jpg,1080,1080,6s,592,399,647,455,252,169,275,193,47
15328,942087418.jpg,1080,1080,7s,659,485,724,533,280,206,308,227,46
15329,942087418.jpg,1080,1080,7s,503,757,568,805,214,322,241,342,46
15330,340274051.jpg,1080,1080,9h,87,724,149,752,37,308,63,320,5
15331,340274051.jpg,1080,1080,2d,90,590,151,633,38,251,64,269,25
15332,340274051.jpg,1080,1080,5c,159,464,215,521,67,197,91,221,35
15333,340274051.jpg,1080,1080,2h,276,384,313,444,117,163,133,189,12
15334,340274051.jpg,1080,1080,10d,397,343,431,408,169,146,183,173,17
15335,340274051.jpg,1080,1080,7h,483,350,525,412,205,149,223,175,7
15336,340274051.jpg,1080,1080,7c,593,397,649,456,252,169,276,194,33
15337,340274051.jpg,1080,1080,Jc,651,481,725,536,277,204,308,228,29
15338,340274051.jpg,1080,1080,Jc,498,753,573,808,212,320,244,344,29
15339,005494287.jpg,1080,1080,As,83,725,149,750,35,308,63,319,39
15340,005494287.jpg,1080,1080,2s,89,590,154,633,37,251,65,269,51
15341,005494287.jpg,1080,1080,As,163,467,215,523,69,198,91,222,39
15342,005494287.jpg,1080,1080,9h,276,382,314,444,117,162,133,189,5
15343,005494287.jpg,1080,1080,4d,399,344,428,408,169,146,182,173,23
15344,005494287.jpg,1080,1080,2s,478,349,520,414,203,148,221,176,51
15345,005494287.jpg,1080,1080,10h,595,395,647,455,253,168,275,193,4
15346,005494287.jpg,1080,1080,3s,654,487,719,534,278,207,306,227,50
15347,005494287.jpg,1080,1080,3s,498,757,562,803,212,322,239,342,50
15348,944331771.jpg,1080,1080,3h,87,724,149,752,37,308,63,320,11
15349,944331771.jpg,1080,1080,9h,92,591,153,631,39,251,65,268,5
15350,944331771.jpg,1080,1080,6d,165,467,215,521,70,198,91,221,21
15351,944331771.jpg,1080,1080,7c,275,379,317,444,117,161,135,189,33
15352,944331771.jpg,1080,1080,Ah,399,345,424,407,169,146,180,173,0
15353,944331771.jpg,1080,1080,Kd,470,348,525,415,200,148,223,176,14
15354,944331771.jpg,1080,1080,2s,595,398,648,455,253,169,276,193,51
15355,944331771.jpg,1080,1080,8c,661,488,721,532,281,207,307,226,32
15356,944331771.jpg,1080,1080,8c,505,756,567,803,215,322,241,342,32
15357,818389762.jpg,1080,1080,4d,85,723,150,752,36,307,63,320,23
15358,818389762.jpg,1080,1080,5c,87,588,152,633,37,250,64,269,35
15359,818389762.jpg,1080,1080,6h,165,467,217,521,70,198,92,221,8
15360,818389762.jpg,1080,1080,6h,278,384,315,445,118,163,134,189,8
15361,818389762.jpg,1080,1080,9d,397,344,429,409,169,146,182,174,18
15362,818389762.jpg,1080,1080,10h,478,348,521,415,203,148,221,176,4
15363,818389762.jpg,1080,1080,10h,527,661,568,724,224,281,241,308,4
15364,319891356.jpg,1080,1080,10d,85,720,150,754,36,306,63,321,17
15365,319891356.jpg,1080,1080,Jc,84,583,153,641,35,248,65,273,29
15366,319891356.jpg,1080,1080,Kc,156,460,217,531,66,195,92,226,27
15367,319891356.jpg,1080,1080,10s,270,377,315,443,115,160,134,188,43
15368,319891356.jpg,1080,1080,7s,399,342,429,408,169,145,182,173,46
15369,319891356.jpg,1080,1080,5c,478,348,521,412,203,148,221,175,35
15370,319891356.jpg,1080,1080,Kc,586,392,654,461,249,166,278,196,27
15371,319891356.jpg,1080,1080,Kc,539,702,608,766,229,299,258,326,27
15372,010064425.jpg,1080,1080,10c,85,723,150,757,36,307,63,322,30
15373,010064425.jpg,1080,1080,Kc,86,584,159,640,36,248,67,272,27
15374,010064425.jpg,1080,1080,9h,162,468,212,521,69,199,90,221,5
15375,010064425.jpg,1080,1080,Js,272,377,319,450,115,160,135,191,42
15376,010064425.jpg,1080,1080,6s,399,341,429,406,169,145,182,172,47
15377,010064425.jpg,1080,1080,Qs,470,348,525,418,200,148,223,178,41
15378,010064425.jpg,1080,1080,As,594,398,650,455,253,169,276,193,39
15379,010064425.jpg,1080,1080,As,546,705,596,759,232,300,253,323,39
15380,340431031.jpg,1080,1080,Kd,85,720,152,755,36,306,64,321,14
15381,340431031.jpg,1080,1080,9c,89,590,151,634,37,251,64,270,31
15382,340431031.jpg,1080,1080,2s,161,466,216,524,68,198,92,223,51
15383,340431031.jpg,1080,1080,3s,275,382,316,447,117,162,134,190,50
15384,340431031.jpg,1080,1080,10h,396,344,431,410,168,146,183,174,4
15385,340431031.jpg,1080,1080,10c,477,345,522,413,203,146,222,175,30
15386,340431031.jpg,1080,1080,7s,594,395,650,454,253,168,276,193,46
15387,340431031.jpg,1080,1080,6c,660,488,720,536,281,207,306,228,34
15388,340431031.jpg,1080,1080,6c,506,756,568,802,215,322,241,341,34
15389,419280911.jpg,1080,1080,7h,85,723,147,750,36,307,62,319,7
15390,419280911.jpg,1080,1080,5s,92,590,157,633,39,251,66,269,48
